user_id,signup_date,country,city,platform,acquisition_channel,age_group,experiment_group,first_device_type
U00359,2024-09-04,Spain,Barcelona,Android,Referral,18-24,treatment,Android
U00360,2025-01-14,Austria,Vienna,Android,Paid Social,45-54,control,Android
U00361,2024-02-12,Austria,Vienna,Android,Partnership,35-44,treatment,Android
U00362,2024-02-20,Spain,Madrid,Android,Organic,35-44,control,Android
U00363,2025-05-06,Germany,Munich,iOS,Referral,25-34,treatment,iOS
U00364,2024-02-19,Germany,Munich,Android,Direct,25-34,treatment,Android
U00365,2024-06-03,Austria,Vienna,Web,Organic,25-34,control,iOS
U00366,2025-03-03,Netherlands,Amsterdam,Android,Paid Social,45-54,treatment,Android
U00367,2024-04-01,Spain,Barcelona,iOS,Paid Search,35-44,treatment,iOS
U00368,2024-02-23,France,Paris,Android,Paid Search,35-44,control,Android
U00369,2024-04-18,France,Paris,Android,Partnership,18-24,treatment,Android
U00370,2025-05-06,Germany,Berlin,Android,Organic,25-34,control,Android
U00371,2024-10-03,France,Paris,Web,Organic,25-34,treatment,iOS
U00372,2024-12-10,Germany,Berlin,Web,Paid Search,18-24,control,Web
U00373,2025-01-31,Germany,Berlin,Android,Organic,18-24,control,Android
U00374,2025-01-01,Austria,Vienna,iOS,Paid Search,45-54,control,iOS
U00375,2024-09-20,Spain,Barcelona,Android,Direct,25-34,control,Android
U00376,2024-06-22,Netherlands,Amsterdam,iOS,Paid Social,45-54,control,iOS
U00377,2024-01-30,Germany,Hamburg,Android,Organic,25-34,control,Android
U00378,2024-10-22,France,Paris,Android,Referral,18-24,treatment,Android
U00379,2024-11-05,Spain,Madrid,Android,Organic,18-24,control,Android
U00380,2024-02-12,Spain,Madrid,Web,Paid Social,25-34,treatment,Android
U00381,2024-08-04,Germany,Hamburg,iOS,Organic,35-44,treatment,iOS
U00382,2024-09-09,Germany,Munich,Android,Paid Search,18-24,treatment,Android
U00383,2024-04-14,Spain,Barcelona,iOS,Paid Search,45-54,control,iOS
U00384,2024-09-11,France,Paris,iOS,Organic,25-34,treatment,iOS
U00385,2024-07-25,Austria,Vienna,iOS,Paid Search,35-44,treatment,iOS
U00386,2024-12-12,Germany,Berlin,iOS,Organic,45-54,control,iOS
U00387,2024-03-06,Netherlands,Amsterdam,iOS,Referral,45-54,control,iOS
U00388,2024-07-19,France,Paris,iOS,Referral,35-44,control,iOS
U00389,2024-09-17,Spain,Madrid,Android,Organic,35-44,control,Android
U00390,2024-08-25,Germany,Munich,Android,Paid Search,55+,control,Android
U00391,2024-03-12,France,Paris,Android,Paid Search,25-34,treatment,Android
U00392,2024-08-21,Germany,Berlin,iOS,Direct,25-34,treatment,iOS
U00393,2024-05-18,France,Paris,Android,Paid Search,18-24,treatment,Android
U00394,2024-07-10,Germany,Hamburg,iOS,Referral,35-44,treatment,iOS
U00395,2025-03-16,Netherlands,Amsterdam,Android,Referral,25-34,control,Android
U00396,2024-06-21,Netherlands,Amsterdam,iOS,Organic,25-34,control,iOS
U00397,2024-06-08,Germany,Berlin,Web,Paid Social,25-34,control,Web
U00398,2024-06-03,Austria,Vienna,Android,Organic,45-54,control,Android
U00399,2024-11-16,Spain,Barcelona,iOS,Paid Social,18-24,treatment,iOS
U00400,2024-02-02,Austria,Vienna,iOS,Paid Social,18-24,control,iOS
U00401,2024-08-03,France,Paris,Web,Paid Social,35-44,control,Web
U00402,2024-04-09,Spain,Barcelona,Web,Organic,45-54,control,iOS
U00403,2024-03-20,France,Paris,iOS,Paid Search,25-34,treatment,iOS
U00404,2024-01-21,Germany,Berlin,iOS,Organic,45-54,treatment,iOS
U00405,2025-05-09,Spain,Madrid,iOS,Paid Search,18-24,treatment,iOS
U00406,2024-07-26,Netherlands,Amsterdam,iOS,Direct,25-34,treatment,iOS
U00407,2024-11-19,France,Paris,Android,Paid Social,,treatment,Android
U00408,2024-03-31,Germany,Munich,Android,Referral,55+,treatment,Android
U00409,2024-10-05,Spain,Barcelona,Android,Organic,25-34,treatment,Android
U00410,2024-01-20,Spain,Madrid,iOS,Organic,25-34,treatment,iOS
U00411,2025-03-24,Spain,Madrid,iOS,Paid Social,18-24,control,iOS
U00412,2024-05-31,France,Paris,Web,Organic,25-34,treatment,Web
U00413,2025-05-02,Germany,Munich,iOS,Organic,,treatment,iOS
U00414,2024-04-14,France,Paris,iOS,Paid Social,45-54,treatment,iOS
U00415,2024-05-29,Austria,Vienna,Android,Paid Social,25-34,control,Android
U00416,2024-08-14,Germany,Munich,iOS,Direct,45-54,control,iOS
U00417,2024-06-28,Germany,Hamburg,iOS,Paid Search,25-34,control,iOS
U00418,2024-05-17,Netherlands,Amsterdam,Android,Organic,18-24,treatment,Android
U00419,2024-04-11,Spain,Barcelona,iOS,Partnership,25-34,control,iOS
U00420,2024-05-08,Germany,Hamburg,Android,Paid Social,18-24,control,Android
U00421,2025-04-11,France,Paris,Android,Partnership,25-34,treatment,Android
U00422,2024-09-09,Austria,Vienna,iOS,Organic,35-44,control,iOS
U00423,2025-05-12,Spain,Barcelona,iOS,Organic,18-24,treatment,iOS
U00424,2024-12-14,Germany,Berlin,iOS,Paid Search,25-34,treatment,iOS
U00425,2024-11-14,Germany,Munich,Android,Organic,18-24,treatment,Android
U00426,2024-04-28,Germany,Berlin,iOS,Referral,35-44,treatment,iOS
U00427,2024-12-29,Germany,Munich,Android,Paid Social,18-24,treatment,Android
U00428,2024-07-28,Austria,Vienna,Android,Paid Social,18-24,treatment,Android
U00429,2024-05-29,Germany,Berlin,Web,Organic,35-44,treatment,Web
U00430,2024-04-29,Germany,Berlin,Android,Organic,18-24,treatment,Android
U00431,2024-07-25,Austria,Vienna,iOS,Referral,18-24,control,iOS
U00432,2024-12-17,Germany,Berlin,Android,Organic,35-44,control,Android
U00433,2025-04-08,Austria,Vienna,Android,Referral,18-24,treatment,Android
U00434,2024-01-24,Netherlands,Amsterdam,iOS,Referral,18-24,control,iOS
U00435,2024-02-02,France,Paris,iOS,Partnership,25-34,control,iOS
U00436,2024-11-20,Germany,Berlin,iOS,Organic,35-44,control,iOS
U00437,2024-01-29,Germany,Hamburg,Android,Organic,55+,treatment,Android
U00438,2024-11-11,Austria,Vienna,Web,Partnership,45-54,control,Web
U00439,2024-11-03,France,Paris,iOS,Organic,25-34,treatment,iOS
U00440,2024-06-28,Netherlands,Amsterdam,Android,Organic,25-34,control,Android
U00441,2024-05-05,Spain,Barcelona,iOS,Paid Social,25-34,control,iOS
U00442,2025-02-25,Netherlands,Amsterdam,iOS,Paid Social,,treatment,iOS
U00443,2024-11-05,Spain,Madrid,Android,Paid Search,25-34,control,Android
U00444,2025-04-11,Germany,Berlin,iOS,Organic,18-24,control,iOS
U00445,2024-04-25,Spain,Barcelona,Android,Paid Search,18-24,treatment,Android
U00446,2024-07-25,Netherlands,Amsterdam,Web,Paid Social,25-34,treatment,Web
U00447,2024-08-14,Austria,Vienna,Android,Paid Search,25-34,treatment,Android
U00448,2025-03-13,Netherlands,Amsterdam,iOS,Referral,25-34,treatment,iOS
U00449,2024-11-06,Austria,Vienna,Android,Paid Social,18-24,treatment,Android
U00450,2024-02-26,Germany,Munich,Android,Organic,35-44,treatment,Android
U00451,2025-01-03,Spain,Barcelona,iOS,Paid Search,18-24,control,iOS
U00452,2025-01-09,Germany,Munich,iOS,Organic,25-34,control,iOS
U00453,2024-11-04,France,Paris,iOS,Paid Social,25-34,control,iOS
U00454,2024-02-22,Spain,Barcelona,iOS,Organic,18-24,treatment,iOS
U00455,2024-03-03,Germany,Berlin,Web,Partnership,18-24,control,Android
U00456,2024-11-05,Netherlands,Amsterdam,Android,Direct,35-44,control,Android
U00457,2024-07-26,Germany,Berlin,Web,Referral,45-54,control,Web
U00458,2024-01-16,France,Paris,Android,Paid Social,45-54,treatment,Android
U00459,2024-06-16,France,Paris,Web,Direct,18-24,treatment,Android
U00460,2025-02-23,France,Paris,Android,Direct,25-34,control,Android
U00461,2024-04-22,Spain,Barcelona,iOS,Referral,25-34,control,iOS
U00462,2025-02-12,France,Paris,Android,Referral,35-44,control,Android
U00463,2024-07-17,Austria,Vienna,Android,Referral,35-44,treatment,Android
U00464,2024-02-07,Netherlands,Amsterdam,Android,Paid Social,35-44,control,Android
U00465,2024-03-28,Austria,Vienna,iOS,Referral,25-34,treatment,iOS
U00466,2024-02-18,France,Paris,Android,Paid Search,18-24,control,Android
U00467,2024-08-02,Germany,Berlin,Android,Direct,,control,Android
U00468,2024-01-16,Spain,Madrid,Android,Referral,35-44,treatment,Android
U00469,2025-05-08,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U00470,2024-05-10,Germany,Hamburg,iOS,Partnership,18-24,treatment,iOS
U00471,2025-02-17,Spain,Madrid,iOS,Partnership,18-24,treatment,iOS
U00472,2024-11-20,France,Paris,iOS,Paid Social,25-34,treatment,iOS
U00473,2024-11-19,Netherlands,Amsterdam,iOS,Paid Social,18-24,treatment,iOS
U00474,2024-10-04,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U00475,2024-01-29,Netherlands,Amsterdam,iOS,Paid Social,25-34,control,iOS
U00476,2024-12-01,Austria,Vienna,iOS,Organic,25-34,treatment,iOS
U00477,2024-06-30,Germany,Hamburg,Android,Direct,55+,treatment,Android
U00478,2025-04-23,Austria,Vienna,Android,Paid Search,18-24,treatment,Android
U00479,2024-02-06,Austria,Vienna,Android,Referral,45-54,control,Android
U00480,2024-03-26,France,Paris,Android,Partnership,35-44,control,Android
U00481,2024-02-22,France,Paris,Web,Partnership,18-24,treatment,iOS
U00482,2025-05-14,Germany,Munich,Web,Partnership,25-34,control,Web
U00483,2024-07-01,Spain,Barcelona,iOS,Paid Social,45-54,control,iOS
U00484,2025-02-02,Austria,Vienna,iOS,Paid Search,25-34,control,iOS
U00485,2025-02-11,Germany,Berlin,Android,Paid Social,25-34,treatment,Android
U00486,2024-01-26,Spain,Madrid,iOS,Paid Search,35-44,control,iOS
U00487,2025-02-28,Germany,Hamburg,Android,Paid Search,55+,control,Android
U00488,2025-04-22,Austria,Vienna,Android,Paid Search,18-24,control,Android
U00489,2024-06-05,Germany,Berlin,iOS,Paid Social,18-24,treatment,iOS
U00490,2024-03-19,Germany,Munich,iOS,Paid Social,35-44,treatment,iOS
U00491,2024-01-03,Germany,Hamburg,Android,Organic,18-24,treatment,Android
U00492,2024-06-22,Spain,Madrid,Android,Direct,25-34,control,Android
U00493,2024-01-11,Germany,Hamburg,Android,Referral,35-44,treatment,Android
U00494,2024-08-31,Germany,Hamburg,iOS,Paid Search,35-44,control,iOS
U00495,2024-11-12,Germany,Hamburg,iOS,Partnership,18-24,control,iOS
U00496,2024-08-11,Spain,Barcelona,iOS,Paid Social,18-24,control,iOS
U00497,2024-09-02,France,Paris,iOS,Paid Search,18-24,treatment,iOS
U00498,2024-03-28,Germany,Munich,iOS,Direct,55+,control,iOS
U00499,2024-11-26,Netherlands,Amsterdam,iOS,Paid Search,25-34,control,iOS
U00500,2024-01-15,Germany,Berlin,Android,Organic,,control,Android
U00501,2024-04-15,Germany,Munich,iOS,Organic,45-54,treatment,iOS
U00502,2025-04-15,Netherlands,Amsterdam,Android,Paid Social,25-34,control,Android
U00503,2025-03-21,France,Paris,iOS,Referral,18-24,treatment,iOS
U00504,2024-04-25,Spain,Madrid,iOS,Partnership,18-24,control,iOS
U00505,2024-08-18,Spain,Madrid,Android,Referral,25-34,control,Android
U00506,2024-11-16,Germany,Munich,Web,Referral,25-34,treatment,Web
U00507,2025-04-19,Spain,Madrid,Android,Paid Search,35-44,control,Android
U00508,2024-06-30,France,Paris,iOS,Direct,35-44,control,iOS
U00509,2025-04-06,Netherlands,Amsterdam,Android,Organic,45-54,control,Android
U00510,2025-01-16,Spain,Barcelona,Android,Organic,25-34,control,Android
U00511,2024-09-01,Germany,Munich,Android,Organic,18-24,control,Android
U00512,2025-04-03,Netherlands,Amsterdam,iOS,Paid Social,35-44,control,iOS
U00513,2024-02-24,Spain,Barcelona,Web,Paid Social,25-34,control,Web
U00514,2024-01-28,Germany,Berlin,Android,Paid Search,35-44,control,Android
U00515,2024-12-18,Netherlands,Amsterdam,Android,Referral,25-34,treatment,Android
U00516,2025-05-12,Spain,Madrid,Android,Organic,18-24,control,Android
U00517,2025-01-03,France,Paris,Web,Organic,,treatment,Web
U00518,2024-09-24,Spain,Barcelona,iOS,Paid Social,45-54,treatment,iOS
U00519,2025-01-29,Spain,Madrid,iOS,Organic,35-44,control,iOS
U00520,2024-01-07,Germany,Hamburg,iOS,Paid Search,55+,control,iOS
U00521,2024-03-27,Spain,Madrid,iOS,Paid Social,25-34,treatment,iOS
U00522,2025-04-09,Spain,Barcelona,Android,Organic,45-54,treatment,Android
U00523,2024-08-15,Germany,Berlin,iOS,Organic,55+,treatment,iOS
U00524,2024-09-24,Netherlands,Amsterdam,Android,Paid Search,35-44,treatment,Android
U00525,2024-12-04,Spain,Barcelona,iOS,Organic,55+,treatment,iOS
U00526,2024-07-16,Germany,Berlin,iOS,Organic,25-34,treatment,iOS
U00527,2024-03-31,Germany,Munich,Android,Organic,55+,control,Android
U00528,2024-01-07,Spain,Madrid,Web,Paid Social,35-44,treatment,Web
U00529,2024-03-02,Netherlands,Amsterdam,Android,Paid Search,18-24,control,Android
U00530,2025-04-05,Austria,Vienna,Android,Direct,35-44,treatment,Android
U00531,2024-06-15,France,Paris,iOS,Partnership,25-34,treatment,iOS
U00532,2024-02-20,Spain,Madrid,Android,Organic,25-34,control,Android
U00533,2025-01-23,Austria,Vienna,Web,Partnership,25-34,control,Web
U00534,2024-06-20,Netherlands,Amsterdam,Android,Organic,35-44,control,Android
U00535,2025-03-05,Germany,Hamburg,iOS,Paid Social,35-44,treatment,iOS
U00536,2024-02-06,Germany,Hamburg,iOS,Paid Search,18-24,treatment,iOS
U00537,2024-03-08,France,Paris,iOS,Paid Social,35-44,treatment,iOS
U00538,2024-08-16,Spain,Madrid,Android,Organic,25-34,treatment,Android
U00539,2024-01-13,Germany,Berlin,Android,Partnership,35-44,treatment,Android
U00540,2025-05-05,Spain,Madrid,Android,Paid Search,25-34,control,Android
U00541,2025-01-30,Spain,Madrid,Android,Referral,35-44,control,Android
U00542,2024-10-05,Germany,Berlin,iOS,Paid Search,35-44,control,iOS
U00543,2025-01-22,Germany,Munich,iOS,Paid Search,18-24,control,iOS
U00544,2024-01-17,Spain,Barcelona,Android,Paid Social,18-24,treatment,Android
U00545,2024-09-12,Germany,Hamburg,iOS,Paid Social,55+,treatment,iOS
U00546,2024-08-21,Austria,Vienna,iOS,Direct,55+,treatment,iOS
U00547,2024-04-19,Germany,Berlin,Web,Organic,25-34,control,Web
U00548,2024-08-07,Austria,Vienna,iOS,Paid Social,18-24,treatment,iOS
U00549,2025-04-15,France,Paris,iOS,Organic,35-44,treatment,iOS
U00550,2025-02-25,Germany,Munich,Android,Direct,25-34,treatment,Android
U00551,2025-02-11,Austria,Vienna,Android,Paid Social,35-44,treatment,Android
U00552,2024-09-16,Netherlands,Amsterdam,iOS,Paid Social,25-34,control,iOS
U00553,2025-03-14,Netherlands,Amsterdam,Android,Referral,45-54,control,Android
U00554,2024-12-22,Netherlands,Amsterdam,Android,Referral,35-44,treatment,Android
U00555,2024-07-02,Spain,Barcelona,Web,Paid Search,18-24,control,Android
U00556,2024-05-04,France,Paris,Android,Organic,45-54,treatment,Android
U00557,2024-02-05,Spain,Barcelona,Android,Organic,18-24,control,Android
U00558,2024-04-05,Austria,Vienna,Android,Referral,35-44,treatment,Android
U00559,2024-02-06,Spain,Madrid,Web,Organic,35-44,treatment,Web
U00560,2025-05-08,Spain,Barcelona,iOS,Paid Social,35-44,treatment,iOS
U00561,2024-02-21,Spain,Barcelona,Android,Partnership,45-54,control,Android
U00562,2024-02-07,Germany,Hamburg,Web,Organic,25-34,control,Web
U00563,2024-02-01,Germany,Berlin,iOS,Referral,35-44,control,iOS
U00564,2024-05-07,Spain,Madrid,iOS,Direct,18-24,treatment,iOS
U00565,2024-03-31,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U00566,2024-01-06,Austria,Vienna,iOS,Paid Social,18-24,control,iOS
U00567,2024-10-20,Netherlands,Amsterdam,Android,Referral,45-54,treatment,Android
U00568,2025-05-04,Germany,Munich,Web,Paid Search,25-34,control,Web
U00569,2024-12-23,Germany,Berlin,iOS,Paid Search,35-44,control,iOS
U00570,2024-07-08,Spain,Madrid,Android,Direct,35-44,treatment,Android
U00571,2025-02-04,Spain,Barcelona,Web,Paid Search,35-44,treatment,iOS
U00572,2024-02-27,France,Paris,Web,Paid Search,25-34,treatment,Web
U00573,2024-11-04,Spain,Madrid,iOS,Paid Social,25-34,treatment,iOS
U00574,2025-05-08,Germany,Hamburg,Android,Paid Search,25-34,control,Android
U00575,2024-08-09,Germany,Munich,Android,Referral,25-34,control,Android
U00576,2024-11-20,Austria,Vienna,iOS,Direct,25-34,control,iOS
U00577,2024-12-17,France,Paris,Android,Paid Search,35-44,control,Android
U00578,2025-03-04,Spain,Barcelona,Android,Paid Social,18-24,treatment,Android
U00579,2024-05-13,Spain,Barcelona,iOS,Paid Search,35-44,control,iOS
U00580,2024-12-29,Austria,Vienna,Android,Paid Social,35-44,control,Android
U00581,2024-04-03,Spain,Madrid,iOS,Organic,45-54,treatment,iOS
U00582,2024-08-17,Netherlands,Amsterdam,Web,Paid Search,25-34,control,Web
U00583,2024-11-06,Austria,Vienna,iOS,Partnership,55+,control,iOS
U00584,2024-06-24,France,Paris,iOS,Organic,25-34,treatment,iOS
U00585,2024-06-29,Germany,Hamburg,Web,Paid Social,25-34,control,Web
U00586,2025-04-23,Germany,Hamburg,Android,Paid Search,25-34,control,Android
U00587,2024-09-06,Germany,Munich,iOS,Organic,35-44,treatment,iOS
U00588,2025-04-25,Germany,Munich,iOS,Paid Search,25-34,treatment,iOS
U00589,2025-04-25,Germany,Berlin,iOS,Organic,18-24,treatment,iOS
U00590,2024-09-29,Spain,Barcelona,iOS,Direct,35-44,control,iOS
U00591,2024-03-05,Germany,Munich,Web,Paid Search,18-24,control,Web
U00592,2024-08-01,France,Paris,Android,Paid Social,35-44,control,Android
U00593,2024-07-04,France,Paris,Android,Organic,18-24,treatment,Android
U00594,2025-04-24,Spain,Madrid,Android,Referral,45-54,treatment,Android
U00595,2024-07-01,Germany,Berlin,iOS,Referral,35-44,treatment,iOS
U00596,2025-03-31,Spain,Barcelona,Android,Partnership,25-34,control,Android
U00597,2025-04-20,France,Paris,Android,Organic,45-54,control,Android
U00598,2024-01-16,Spain,Barcelona,Android,Referral,55+,treatment,Android
U00599,2025-03-12,Spain,Barcelona,Android,Paid Search,18-24,control,Android
U00600,2025-01-22,Austria,Vienna,iOS,Organic,18-24,control,iOS
U00601,2024-05-14,France,Paris,iOS,Paid Social,55+,control,iOS
U00602,2024-11-06,Germany,Munich,iOS,Referral,45-54,control,iOS
U00603,2025-03-19,Germany,Munich,iOS,Paid Social,45-54,treatment,iOS
U00604,2025-03-27,Germany,Munich,iOS,Paid Search,25-34,control,iOS
U00605,2024-07-05,Spain,Barcelona,Web,Partnership,45-54,treatment,Web
U00606,2025-03-26,France,Paris,Android,Organic,25-34,treatment,Android
U00607,2024-05-27,Netherlands,Amsterdam,Android,Partnership,25-34,control,Android
U00608,2024-01-25,France,Paris,Android,Referral,45-54,control,Android
U00609,2024-01-16,France,Paris,iOS,Referral,35-44,control,iOS
U00610,2024-08-07,Germany,Hamburg,iOS,Referral,35-44,control,iOS
U00611,2025-01-22,Spain,Madrid,iOS,Paid Social,25-34,control,iOS
U00612,2025-04-28,France,Paris,Web,Direct,35-44,treatment,Android
U00613,2024-07-31,Austria,Vienna,iOS,Organic,35-44,treatment,iOS
U00614,2024-01-04,Spain,Madrid,Android,Organic,25-34,treatment,Android
U00615,2025-02-21,Spain,Barcelona,Android,Paid Search,18-24,control,Android
U00616,2024-09-23,Germany,Hamburg,Android,Paid Search,25-34,treatment,Android
U00617,2025-02-13,Spain,Madrid,Web,Referral,35-44,treatment,Web
U00618,2024-08-01,France,Paris,iOS,Organic,25-34,control,iOS
U00619,2024-12-31,Austria,Vienna,Web,Referral,18-24,control,Web
U00620,2024-12-20,Netherlands,Amsterdam,iOS,Paid Social,25-34,treatment,iOS
U00621,2024-01-24,Germany,Hamburg,iOS,Paid Social,35-44,treatment,iOS
U00622,2024-12-10,Germany,Munich,Android,Paid Search,55+,control,Android
U00623,2024-10-05,Netherlands,Amsterdam,Web,Paid Search,35-44,control,Web
U00624,2024-04-03,France,Paris,Android,Organic,35-44,control,Android
U00625,2024-08-15,Germany,Berlin,Android,Organic,25-34,control,Android
U00626,2025-02-01,Germany,Munich,iOS,Organic,45-54,treatment,iOS
U00627,2024-10-22,Netherlands,Amsterdam,iOS,Organic,25-34,treatment,iOS
U00628,2024-07-01,Germany,Berlin,iOS,Referral,18-24,control,iOS
U00629,2024-07-11,Germany,Munich,Android,Paid Social,18-24,control,Android
U00630,2024-12-15,Spain,Barcelona,Android,Paid Social,25-34,control,Android
U00631,2024-05-23,Netherlands,Amsterdam,iOS,Referral,35-44,control,iOS
U00632,2024-03-26,Germany,Munich,Android,Paid Search,18-24,control,Android
U00633,2025-04-13,Austria,Vienna,iOS,Partnership,35-44,treatment,iOS
U00634,2024-02-22,France,Paris,iOS,Organic,35-44,control,iOS
U00635,2024-09-13,Germany,Hamburg,Android,Organic,35-44,treatment,Android
U00636,2024-08-27,France,Paris,Android,Organic,55+,treatment,Android
U00637,2024-01-20,Austria,Vienna,iOS,Paid Search,25-34,treatment,iOS
U00638,2024-02-20,France,Paris,Android,Paid Social,55+,treatment,Android
U00639,2024-04-08,Spain,Madrid,iOS,Direct,25-34,control,iOS
U00640,2025-04-17,Spain,Barcelona,iOS,Organic,45-54,control,iOS
U00641,2025-03-28,France,Paris,iOS,Referral,55+,treatment,iOS
U00642,2024-06-01,Spain,Barcelona,Android,Partnership,35-44,treatment,Android
U00643,2024-03-04,France,Paris,iOS,Paid Social,25-34,treatment,iOS
