user_id,experiment_name,experiment_group,exposure_date,converted,conversion_date,days_to_conversion
U00459,simplified_booking_flow,treatment,2024-06-16,False,,
U00460,simplified_booking_flow,control,2025-02-23,False,,
U00461,simplified_booking_flow,control,2024-04-22,True,2024-05-07,15.0
U00462,simplified_booking_flow,control,2025-02-12,True,2025-03-23,39.0
U00463,simplified_booking_flow,treatment,2024-07-17,False,,
U00464,simplified_booking_flow,control,2024-02-07,True,2024-04-25,78.0
U00465,simplified_booking_flow,treatment,2024-03-28,False,,
U00466,simplified_booking_flow,control,2024-02-18,False,,
U00467,simplified_booking_flow,control,2024-08-02,False,,
U00468,simplified_booking_flow,treatment,2024-01-16,True,2024-01-16,0.0
U00469,simplified_booking_flow,treatment,2025-05-08,False,,
U00470,simplified_booking_flow,treatment,2024-05-10,False,,
U00471,simplified_booking_flow,treatment,2025-02-17,False,,
U00472,simplified_booking_flow,treatment,2024-11-20,False,,
U00473,simplified_booking_flow,treatment,2024-11-19,False,,
U00474,simplified_booking_flow,treatment,2024-10-04,False,,
U00475,simplified_booking_flow,control,2024-01-29,False,,
U00476,simplified_booking_flow,treatment,2024-12-01,True,2025-04-15,135.0
U00477,simplified_booking_flow,treatment,2024-06-30,False,,
U00478,simplified_booking_flow,treatment,2025-04-23,True,2025-05-10,17.0
U00479,simplified_booking_flow,control,2024-02-06,False,,
U00480,simplified_booking_flow,control,2024-03-26,True,2024-10-28,216.0
U00481,simplified_booking_flow,treatment,2024-02-22,False,,
U00482,simplified_booking_flow,control,2025-05-14,False,,
U00483,simplified_booking_flow,control,2024-07-01,True,2024-07-09,8.0
U00484,simplified_booking_flow,control,2025-02-02,False,,
U00485,simplified_booking_flow,treatment,2025-02-11,False,,
U00486,simplified_booking_flow,control,2024-01-26,True,2024-03-24,58.0
U00487,simplified_booking_flow,control,2025-02-28,False,,
U00488,simplified_booking_flow,control,2025-04-22,False,,
U00489,simplified_booking_flow,treatment,2024-06-05,False,,
U00490,simplified_booking_flow,treatment,2024-03-19,False,,
U00491,simplified_booking_flow,treatment,2024-01-03,True,2024-02-25,53.0
U00492,simplified_booking_flow,control,2024-06-22,True,2024-08-11,50.0
U00493,simplified_booking_flow,treatment,2024-01-11,False,,
U00494,simplified_booking_flow,control,2024-08-31,True,2024-10-02,32.0
U00495,simplified_booking_flow,control,2024-11-12,False,,
U00496,simplified_booking_flow,control,2024-08-11,True,2024-08-27,16.0
U00497,simplified_booking_flow,treatment,2024-09-02,False,,
U00498,simplified_booking_flow,control,2024-03-28,True,2024-04-05,8.0
U00499,simplified_booking_flow,control,2024-11-26,True,2025-02-02,68.0
U00500,simplified_booking_flow,control,2024-01-15,False,,
U00501,simplified_booking_flow,treatment,2024-04-15,False,,
U00502,simplified_booking_flow,control,2025-04-15,False,,
U00503,simplified_booking_flow,treatment,2025-03-21,False,,
U00504,simplified_booking_flow,control,2024-04-25,False,,
U00505,simplified_booking_flow,control,2024-08-18,False,,
U00506,simplified_booking_flow,treatment,2024-11-16,False,,
U00507,simplified_booking_flow,control,2025-04-19,False,,
U00508,simplified_booking_flow,control,2024-06-30,True,2024-08-17,48.0
U00509,simplified_booking_flow,control,2025-04-06,False,,
U00510,simplified_booking_flow,control,2025-01-16,False,,
U00511,simplified_booking_flow,control,2024-09-01,True,2025-05-26,267.0
U00512,simplified_booking_flow,control,2025-04-03,False,,
U00513,simplified_booking_flow,control,2024-02-24,True,2024-10-28,247.0
U00514,simplified_booking_flow,control,2024-01-28,False,,
U00515,simplified_booking_flow,treatment,2024-12-18,False,,
U00516,simplified_booking_flow,control,2025-05-12,True,2025-05-25,13.0
U00517,simplified_booking_flow,treatment,2025-01-03,False,,
U00518,simplified_booking_flow,treatment,2024-09-24,True,2024-09-24,0.0
U00519,simplified_booking_flow,control,2025-01-29,True,2025-01-29,0.0
U00520,simplified_booking_flow,control,2024-01-07,False,,
U00521,simplified_booking_flow,treatment,2024-03-27,True,2024-11-14,232.0
U00522,simplified_booking_flow,treatment,2025-04-09,True,2025-06-20,72.0
U00523,simplified_booking_flow,treatment,2024-08-15,True,2024-09-17,33.0
U00524,simplified_booking_flow,treatment,2024-09-24,True,2024-12-27,94.0
U00525,simplified_booking_flow,treatment,2024-12-04,False,,
U00526,simplified_booking_flow,treatment,2024-07-16,False,,
U00527,simplified_booking_flow,control,2024-03-31,False,,
U00528,simplified_booking_flow,treatment,2024-01-07,False,,
U00529,simplified_booking_flow,control,2024-03-02,False,,
U00530,simplified_booking_flow,treatment,2025-04-05,False,,
U00531,simplified_booking_flow,treatment,2024-06-15,False,,
U00532,simplified_booking_flow,control,2024-02-20,False,,
U00533,simplified_booking_flow,control,2025-01-23,False,,
U00534,simplified_booking_flow,control,2024-06-20,False,,
U00535,simplified_booking_flow,treatment,2025-03-05,False,,
U00536,simplified_booking_flow,treatment,2024-02-06,False,,
U00537,simplified_booking_flow,treatment,2024-03-08,False,,
U00538,simplified_booking_flow,treatment,2024-08-16,True,2024-09-18,33.0
U00539,simplified_booking_flow,treatment,2024-01-13,True,2024-02-07,25.0
U00540,simplified_booking_flow,control,2025-05-05,False,,
U00541,simplified_booking_flow,control,2025-01-30,False,,
U00542,simplified_booking_flow,control,2024-10-05,False,,
U00543,simplified_booking_flow,control,2025-01-22,False,,
U00544,simplified_booking_flow,treatment,2024-01-17,True,2024-04-13,87.0
U00545,simplified_booking_flow,treatment,2024-09-12,False,,
U00546,simplified_booking_flow,treatment,2024-08-21,False,,
U00547,simplified_booking_flow,control,2024-04-19,False,,
U00548,simplified_booking_flow,treatment,2024-08-07,True,2024-08-13,6.0
U00549,simplified_booking_flow,treatment,2025-04-15,False,,
U00550,simplified_booking_flow,treatment,2025-02-25,False,,
U00551,simplified_booking_flow,treatment,2025-02-11,False,,
U00552,simplified_booking_flow,control,2024-09-16,True,2024-09-28,12.0
U00553,simplified_booking_flow,control,2025-03-14,True,2025-03-17,3.0
U00554,simplified_booking_flow,treatment,2024-12-22,False,,
U00555,simplified_booking_flow,control,2024-07-02,False,,
U00556,simplified_booking_flow,treatment,2024-05-04,True,2025-01-05,246.0
U00557,simplified_booking_flow,control,2024-02-05,True,2024-03-26,50.0
U00558,simplified_booking_flow,treatment,2024-04-05,False,,
U00559,simplified_booking_flow,treatment,2024-02-06,True,2024-08-21,197.0
U00560,simplified_booking_flow,treatment,2025-05-08,False,,
U00561,simplified_booking_flow,control,2024-02-21,True,2024-02-21,0.0
U00562,simplified_booking_flow,control,2024-02-07,False,,
U00563,simplified_booking_flow,control,2024-02-01,False,,
U00564,simplified_booking_flow,treatment,2024-05-07,True,2024-11-09,186.0
U00565,simplified_booking_flow,treatment,2024-03-31,False,,
U00566,simplified_booking_flow,control,2024-01-06,False,,
U00567,simplified_booking_flow,treatment,2024-10-20,True,2025-04-22,184.0
U00568,simplified_booking_flow,control,2025-05-04,False,,
U00569,simplified_booking_flow,control,2024-12-23,False,,
U00570,simplified_booking_flow,treatment,2024-07-08,False,,
U00571,simplified_booking_flow,treatment,2025-02-04,True,2025-02-04,0.0
U00572,simplified_booking_flow,treatment,2024-02-27,False,,
U00573,simplified_booking_flow,treatment,2024-11-04,False,,
U00574,simplified_booking_flow,control,2025-05-08,False,,
U00575,simplified_booking_flow,control,2024-08-09,False,,
U00576,simplified_booking_flow,control,2024-11-20,True,2024-11-24,4.0
U00577,simplified_booking_flow,control,2024-12-17,False,,
U00578,simplified_booking_flow,treatment,2025-03-04,False,,
U00579,simplified_booking_flow,control,2024-05-13,False,,
U00580,simplified_booking_flow,control,2024-12-29,False,,
U00581,simplified_booking_flow,treatment,2024-04-03,False,,
U00582,simplified_booking_flow,control,2024-08-17,False,,
U00583,simplified_booking_flow,control,2024-11-06,False,,
U00584,simplified_booking_flow,treatment,2024-06-24,True,2024-06-24,0.0
U00585,simplified_booking_flow,control,2024-06-29,False,,
U00586,simplified_booking_flow,control,2025-04-23,False,,
U00587,simplified_booking_flow,treatment,2024-09-06,False,,
U00588,simplified_booking_flow,treatment,2025-04-25,False,,
U00589,simplified_booking_flow,treatment,2025-04-25,False,,
U00590,simplified_booking_flow,control,2024-09-29,True,2024-10-24,25.0
U00591,simplified_booking_flow,control,2024-03-05,False,,
U00592,simplified_booking_flow,control,2024-08-01,False,,
U00593,simplified_booking_flow,treatment,2024-07-04,False,,
U00594,simplified_booking_flow,treatment,2025-04-24,False,,
U00595,simplified_booking_flow,treatment,2024-07-01,False,,
U00596,simplified_booking_flow,control,2025-03-31,False,,
U00597,simplified_booking_flow,control,2025-04-20,True,2025-05-04,14.0
U00598,simplified_booking_flow,treatment,2024-01-16,True,2024-03-05,49.0
U00599,simplified_booking_flow,control,2025-03-12,False,,
U00600,simplified_booking_flow,control,2025-01-22,False,,
U00601,simplified_booking_flow,control,2024-05-14,False,,
U00602,simplified_booking_flow,control,2024-11-06,False,,
U00603,simplified_booking_flow,treatment,2025-03-19,True,2025-04-08,20.0
U00604,simplified_booking_flow,control,2025-03-27,False,,
U00605,simplified_booking_flow,treatment,2024-07-05,False,,
U00606,simplified_booking_flow,treatment,2025-03-26,True,2025-06-03,69.0
U00607,simplified_booking_flow,control,2024-05-27,True,2024-11-06,163.0
U00608,simplified_booking_flow,control,2024-01-25,False,,
U00609,simplified_booking_flow,control,2024-01-16,False,,
U00610,simplified_booking_flow,control,2024-08-07,False,,
U00611,simplified_booking_flow,control,2025-01-22,False,,
U00612,simplified_booking_flow,treatment,2025-04-28,False,,
U00613,simplified_booking_flow,treatment,2024-07-31,True,2024-08-07,7.0
U00614,simplified_booking_flow,treatment,2024-01-04,False,,
U00615,simplified_booking_flow,control,2025-02-21,False,,
U00616,simplified_booking_flow,treatment,2024-09-23,False,,
U00617,simplified_booking_flow,treatment,2025-02-13,True,2025-03-04,19.0
U00618,simplified_booking_flow,control,2024-08-01,False,,
U00619,simplified_booking_flow,control,2024-12-31,False,,
U00620,simplified_booking_flow,treatment,2024-12-20,True,2024-12-21,1.0
U00621,simplified_booking_flow,treatment,2024-01-24,False,,
U00622,simplified_booking_flow,control,2024-12-10,False,,
U00623,simplified_booking_flow,control,2024-10-05,False,,
U00624,simplified_booking_flow,control,2024-04-03,True,2024-06-13,71.0
U00625,simplified_booking_flow,control,2024-08-15,False,,
U00626,simplified_booking_flow,treatment,2025-02-01,False,,
U00627,simplified_booking_flow,treatment,2024-10-22,False,,
U00628,simplified_booking_flow,control,2024-07-01,False,,
U00629,simplified_booking_flow,control,2024-07-11,False,,
U00630,simplified_booking_flow,control,2024-12-15,False,,
U00631,simplified_booking_flow,control,2024-05-23,False,,
U00632,simplified_booking_flow,control,2024-03-26,False,,
U00633,simplified_booking_flow,treatment,2025-04-13,False,,
U00634,simplified_booking_flow,control,2024-02-22,False,,
U00635,simplified_booking_flow,treatment,2024-09-13,True,2025-05-21,250.0
U00636,simplified_booking_flow,treatment,2024-08-27,False,,
U00637,simplified_booking_flow,treatment,2024-01-20,True,2024-04-09,80.0
U00638,simplified_booking_flow,treatment,2024-02-20,False,,
U00639,simplified_booking_flow,control,2024-04-08,False,,
U00640,simplified_booking_flow,control,2025-04-17,False,,
U00641,simplified_booking_flow,treatment,2025-03-28,True,2025-04-03,6.0
U00642,simplified_booking_flow,treatment,2024-06-01,False,,
U00643,simplified_booking_flow,treatment,2024-03-04,False,,
U00644,simplified_booking_flow,treatment,2024-04-16,False,,
U00645,simplified_booking_flow,control,2024-04-22,True,2024-07-04,73.0
U00646,simplified_booking_flow,control,2024-05-10,False,,
U00647,simplified_booking_flow,control,2024-06-16,False,,
U00648,simplified_booking_flow,control,2024-08-08,False,,
U00649,simplified_booking_flow,treatment,2024-05-22,False,,
U00650,simplified_booking_flow,control,2024-11-09,False,,
U00651,simplified_booking_flow,treatment,2024-04-07,False,,
U00652,simplified_booking_flow,control,2025-01-14,True,2025-01-26,12.0
U00653,simplified_booking_flow,control,2024-02-27,False,,
U00654,simplified_booking_flow,treatment,2024-07-18,False,,
U00655,simplified_booking_flow,control,2024-07-27,False,,
U00656,simplified_booking_flow,treatment,2024-06-10,False,,
U00657,simplified_booking_flow,control,2024-09-17,False,,
U00658,simplified_booking_flow,control,2025-01-11,False,,
U00659,simplified_booking_flow,treatment,2025-03-25,True,2025-04-07,13.0
U00660,simplified_booking_flow,treatment,2024-02-03,False,,
U00661,simplified_booking_flow,control,2025-04-16,True,2025-05-31,45.0
U00662,simplified_booking_flow,control,2025-05-10,True,2025-05-10,0.0
U00663,simplified_booking_flow,treatment,2024-02-01,False,,
U00664,simplified_booking_flow,control,2024-04-16,False,,
U00665,simplified_booking_flow,treatment,2025-01-06,True,2025-01-23,17.0
U00666,simplified_booking_flow,treatment,2024-03-27,False,,
U00667,simplified_booking_flow,control,2024-11-29,False,,
U00668,simplified_booking_flow,control,2024-07-02,False,,
U00669,simplified_booking_flow,treatment,2024-12-10,True,2024-12-23,13.0
U00670,simplified_booking_flow,treatment,2024-11-24,False,,
U00671,simplified_booking_flow,control,2024-10-10,True,2024-12-17,68.0
U00672,simplified_booking_flow,treatment,2024-12-06,False,,
U00673,simplified_booking_flow,control,2024-05-14,True,2024-07-30,77.0
U00674,simplified_booking_flow,treatment,2025-04-06,False,,
U00675,simplified_booking_flow,control,2025-02-06,False,,
U00676,simplified_booking_flow,treatment,2024-10-03,False,,
U00677,simplified_booking_flow,treatment,2025-02-02,True,2025-04-10,67.0
U00678,simplified_booking_flow,control,2024-01-05,False,,
U00679,simplified_booking_flow,treatment,2024-05-04,False,,
U00680,simplified_booking_flow,control,2024-02-05,False,,
U00681,simplified_booking_flow,treatment,2024-05-07,True,2024-12-27,234.0
U00682,simplified_booking_flow,control,2025-03-15,False,,
U00683,simplified_booking_flow,control,2024-11-11,False,,
U00684,simplified_booking_flow,control,2025-04-28,False,,
U00685,simplified_booking_flow,treatment,2025-01-17,False,,
U00686,simplified_booking_flow,treatment,2025-03-08,False,,
U00687,simplified_booking_flow,control,2025-02-15,False,,
U00688,simplified_booking_flow,treatment,2024-11-15,False,,
U00689,simplified_booking_flow,control,2024-06-10,False,,
U00690,simplified_booking_flow,treatment,2024-06-21,False,,
U00691,simplified_booking_flow,control,2024-08-24,False,,
U00692,simplified_booking_flow,control,2025-01-24,False,,
U00693,simplified_booking_flow,control,2024-01-18,False,,
U00694,simplified_booking_flow,control,2024-07-13,False,,
U00695,simplified_booking_flow,treatment,2024-01-20,True,2024-01-22,2.0
U00696,simplified_booking_flow,treatment,2025-01-13,False,,
U00697,simplified_booking_flow,treatment,2025-02-01,True,2025-02-01,0.0
U00698,simplified_booking_flow,control,2024-05-15,False,,
U00699,simplified_booking_flow,treatment,2024-02-10,False,,
U00700,simplified_booking_flow,treatment,2024-03-19,False,,
U00701,simplified_booking_flow,control,2024-03-21,False,,
U00702,simplified_booking_flow,treatment,2025-01-30,False,,
U00703,simplified_booking_flow,treatment,2025-03-25,False,,
U00704,simplified_booking_flow,treatment,2025-04-15,True,2025-04-15,0.0
U00705,simplified_booking_flow,treatment,2024-05-17,False,,
U00706,simplified_booking_flow,control,2025-04-30,False,,
U00707,simplified_booking_flow,control,2025-02-11,True,2025-06-16,125.0
U00708,simplified_booking_flow,treatment,2024-01-13,False,,
U00709,simplified_booking_flow,control,2024-07-29,False,,
U00710,simplified_booking_flow,treatment,2025-01-10,False,,
U00711,simplified_booking_flow,control,2024-11-06,True,2024-11-14,8.0
U00712,simplified_booking_flow,control,2024-03-11,True,2024-03-11,0.0
U00713,simplified_booking_flow,control,2025-01-29,False,,
U00714,simplified_booking_flow,treatment,2024-12-03,False,,
U00715,simplified_booking_flow,control,2025-01-17,False,,
U00716,simplified_booking_flow,treatment,2024-11-16,False,,
U00717,simplified_booking_flow,treatment,2024-12-30,False,,
U00718,simplified_booking_flow,control,2024-04-18,True,2024-04-28,10.0
U00719,simplified_booking_flow,treatment,2024-04-17,False,,
U00720,simplified_booking_flow,control,2024-05-28,False,,
